urn,ts,company,numLikes,numComments,text,Environment,Positive,Waste and Emissions Management ,Social,Diversity and Inclusion,Climate Impact,Biodiversity and Environmental Footprint,Negative,Waste and Emission Management,Environmental Opportunities ,Human Capital ,Governance,Legal Compliance,Workplace and Product Safety,Business Ethics and Transparency,Product Stewardship,Environmental Crime
6968614538548035584,2022-08-25 17:06:16,conocophillips,308,6,"ONS 2022 will kick off next week. If you're headed to Stavanger for the event, please stop by ConocoPhillips Norway's exhibition in hall number 7 and get to know us better! Learn more: https://bit.ly/3QM7GEe ",,,,,,,,,,,,,,,,,
6968622283267461120,2022-08-25 17:37:03,mckesson,97,1,Vaccines give us the power to protect from serious diseases. We proudly support the “iVax2Protect” campaign. Find out more about protecting your patients and preventing the spread of disease. https://bit.ly/3KgbQ4R,,,,,,,,,,,,,,,,,
6968622595252391936,2022-08-25 17:38:17,iheartmedia,55,2,"""One of our consistent missions is to be where our audiences are—and if that means Web2 metaverse platforms like Roblox, then we need to envision our brand for those platforms as well.,"" says iHeartMedia Digital Audio Group CEO Conal Byrne.

Read the full Forbes article here: https://lnkd.in/g7EM7jfs

Read about iHeartMedia's launch of #iHeartLand in Fortnite here: https://lnkd.in/gWYxiBxr",,,,,,,,,,,,,,,,,
6968635666670702592,2022-08-25 18:30:13,gannett,6,0,"USA TODAY NETWORK | LOCALiQ has helped I69 Motorsports drive nearly 10,000 leads through search marketing, SEO, YouTube ads, and more! Read on to see how they helped drive big results: http://bit.ly/3pieayK",,,,,,,,,,,,,,,,,
6968640103711690752,2022-08-25 18:47:51,travelers,51,3,"These scorching summer days and record-breaking temperatures are affecting local businesses and their workers. Torey McLaren, Industrial Hygiene Specialist at Travelers, shared how businesses can help keep employees safe during extreme heat with NBC Connecticut. #HeatSafety #EmployeeSafety",,,,,,,,,,,,,,,,,
6968643184155316224,2022-08-25 19:00:06,kennametal,155,2,"New from Kennametal: Heavy metal extensions for Duo-Lock help reduce vibrations, which brings longer tool life, better surface finish and increased stability compared to conventional extensions made from steel!

Learn more about our Duo-Lock modular end milling system here: https://okt.to/4hyd1k

#modularendmill #solidendmill #endmill #innovation #metalcutting #machining #cnc",,,,,,,,,,,,,,,,,
6968645567006568448,2022-08-25 19:09:34,boeing,3347,39,#TeamBoeing is proud to deliver the first four #MH139 Grey Wolf helicopters to the United States Air Force. MH-139A aircraft will deploy in packs to protect intercontinental ballistic missile bases and transport U.S. government officials and security forces.,,,,,,,,,,,,,,,,,
6968648645692821504,2022-08-25 19:21:48,synovus,150,3,"You make us proud, Ben Carr! Congratulations on your run at the #USAmateur and invitations to #TheMasters and #USOpen. We know mom, Synovus Executive Leila Carr is all smiles!",,,,,,,,,,,,,,,,,
6968650303638245376,2022-08-25 19:28:23,ceridian,43,0,What is the state of DEI initiatives at your workplace? Our Susan Tohyama shares how a data-driven approach can help leaders go beyond lip service and produce actionable results. Learn more via Forbes: https://lnkd.in/d_vYqZ9U,,,,,,,,,,,,,,,,,
6968653745723211776,2022-08-25 19:42:04,steelcase,9,0,"A hidden truth: Bad advice is always based on context — and you have to be the final judge of which advice is helpful to you and which you should leave behind. Tracy Brower, PhD shares her tips for recognizing and handling bad counsel via Fast Company. https://lnkd.in/excwAMWX",,,,,,,,,,,,,,,,,
6968658796122439681,2022-08-25 20:02:08,kiewit,784,29,"We are excited to partner with Hydrostor to advance engineering for the 500MW Willow Rock Energy Storage Center – the largest stand-alone energy storage project in California. Once complete, Willow Rock will be capable of providing reliable power for up to 400,000 homes over eight hours and serve as a reliable energy source for decades.

Read more about this milestone: http://ow.ly/Eqfm50KspAS",,,,,,,,,,,,,,,,,
6968662293953794048,2022-08-25 20:16:02,avnet,40,0,"Searching for new opportunities in #fieldsales as an #accountmanager? Phoenics Electronics, a member of the Avnet family, is hiring for Regional Account Managers across the U.S. Learn more about these open positions at www.avnet.com/careers. #sales",,,,,,,,,,,,,,,,,
6968663553704615936,2022-08-25 20:21:02,textron,78,0,"At Textron, we understand when our people work together the best innovations come to life. Do you want to push the boundaries of what's possible? Join our team today!
Textron.com/careers 

#hiring #career #ItStartsWithYou",,,,,,,,,,,,,,,,,
6968664948734369793,2022-08-25 20:26:35,saicinc,38,3,"This week we are joining Astronaut Scholarship Foundation for their annual Innovators Week & Gala. We are #SAICproud to not only be this year's largest sponsor - awarding eight scholarships to #AstronautScholars from seven different universities - but to also host an interactive panel discussion to encourage #career development in #STEM. 

David Ray, SVP of operations and lead for SAIC's #Space Business Unit will share his experiences with the intention to motivate students to chase after #careers that may seem out of reach. 🚀 Hear more about this partnership in David's recent blog: https://saic.co/asfblog",,,,,,,,,,,,,,,,,
6968673220799422464,2022-08-25 20:59:27,pepsico,198,4,"¡En PepsiCo seguimos creando acciones para impactar de forma positiva en nuestro entorno! Este año, todos los colaboradores y colaboradoras de PepsiCo LatAm se sumaron al reto Move for Good, una iniciativa global en la que tenemos la oportunidad de ayudar a quienes más lo necesitan a través de nuestros pasos y actividad física. Estamos orgullosos de haber acumulado 980,461,669 pasos los cuales se convertirán en 490,230 comidas donadas para los niños de Argentina. #PepsiCoProud",,,,,,,,,,,,,,,,,
6968679620439113728,2022-08-25 21:24:53,amgen,322,3,"Innovative clinical trials have the potential to accelerate speed and efficiency, lower the cost of drug development and improve patient access to new medicines. Learn more about how Amgen is accelerating R&D here: https://amgen.ly/3AgipzM and starting September 1, tune in to Amgen's next podcast serial, Innovating Clinical Trials, to learn how scientists from Amgen and throughout the industry are improving trial design.",,,,,,,,,,,,,,,,,
6968679911960059904,2022-08-25 21:26:02,earthlink,5,0,"Some providers use data caps to ""reduce online congestion."" This is especially common with cable internet because of its shared lines. But our wired internet won't limit you with data caps or throttling. See how: https://bit.ly/3K2Qac9. ",,,,,,,,,,,,,,,,,
6968688482600853504,2022-08-25 22:00:06,autozone,173,11,"This month's DC Driver recognition is Miguel. He is a 10-year AutoZoner. It's professional drivers like Miguel that exemplify AutoZone's commitment to safety. Thank you for your unwavering commitment to being the very best at what you do.

Apply today at http://ms.spr.ly/6045j5nqT!

#azrecognition #seewhereyourdrivecantakeyou #autozonecareers",,,,,,,,,,,,,,,,,
6968695169130844161,2022-08-25 22:26:40,amgen,347,2,"In 2017, we presented our initial FOURIER findings at the European Society of Cardiology congress and here we are five years later presenting long-term data from the FOURIER-OLE trials. Read about the history and science behind the PCSK9i class, and the impact it has had on cardiovascular disease: https://amgen.ly/3dLmgx5",,,,,,,,,,,,,,,,,
6968780692558147584,2022-08-26 04:06:30,avnet,228,5,"Meet Brenda from Singapore.
 
Brenda has enjoyed a rewarding career path that has taken her from Customer Service Executive, leading the Pricing & Quote team, to Senior Manager in Materials Management.
 
She managed and drove the implementation of Webquote, an in-house quoting platform, across Asia. She was tasked with bringing the Bangalore and New Delhi offices up to speed, for the onboarding of Webquote with face-to-face trainings.
 
“The professionalism, discipline and dedication of all regional teammates contributed to the successful launch of Webquote in Avnet Asia,” Brenda recalled fondly. “It is the camaraderie built within the team that makes any impossible possible!”
 
Interested to work alongside someone like Brenda? Join us in delivering what's next➡️ https://bit.ly/3KoQMch",,,,,,,,,,,,,,,,,
6968839460599857152,2022-08-26 08:00:02,gap,13,0,"All of our depots in England and Wales will be closed for the Summer Bank Holiday on Monday 29th August. They will reopen on Tuesday 30th for business as usual. 
Remember you can order online 24/7 at gap.uk.com.",,,,,,,,,,,,,,,,,
6968903129413148672,2022-08-26 12:13:02,wellsfargo,487,7,"Did you know that way back in 1916, Teddy, a stray poodle, helped foil a burglary in progress at a Wells Fargo office in San Mateo, California? As a reward, he was adopted as an official team member – with a beautiful new collar and license to prove it. Thankfully, these days, our furry friends don’t need to do much more than attempt to be quiet during zoom calls (often unsuccessfully).  Happy National Dog Day! ",,,,,,,,,,,,,,,,,
6968913289338658816,2022-08-26 12:53:24,jabil,201,7,"""If you fail to plan, you are planning to fail.""

If a manufacturing transfer is not as carefully planned as it should be, the delays can cause a domino effect. Here's why the devil is in the details with a #manufacturing transfer — especially with medical products where the bar is set so high due to strict regulatory requirements: 

➡️ https://lnkd.in/gsJAk2y",,,,,,,,,,,,,,,,,
6968915025939841024,2022-08-26 13:00:18,saicinc,93,1,"In 2021, we set a five-year objective of achieving parity in the representation of #womeninleadership and non-leadership roles. Our progress to date has been significant, with women now accounting for 27% of our leadership.

See how we're continuing to move the needle by empowering the bold women of SAIC. saic.co/empowherli #WomensEqualityDay #DEI",,,,,,,,,,,,,,,,,
6968918334260080640,2022-08-26 13:13:27,gap,37,1,"Work is well underway at GAP Lincoln, ready for the first of our two depots scheduled to open in September. 

Signage has gone up this week and the team have been working hard to ensure the depot is stocked with all our staple products. 

Conveniently located on Bishops Trade Park, we are excited to start welcoming customers new and old when the depot open their doors next month 🙌🏼

#GAPLtd #Lincoln #TradeCounter #ComingSoon",,,,,,,,,,,,,,,,,
6968919357796028416,2022-08-26 13:17:31,aramark,180,8,"It’s not goodbye but see you later! As we wrap up American Heart Association’s Best Friend Friday, we would like to thank everyone for submitting images of their furry friends! 

Say hello to the final installment of cuddly colleagues for the summer, Ahleah & Skye, Olive, Camper, Riley & Finn, Bailey, Clyde, Remmy, Gracie, and Cooper! 

Join in on the fun by sharing your furry friends in the comments, and by using the hashtag, #BestFriendFriday!  

Learn more about the health benefits of having a pet: https://lnkd.in/d3RiTFm",,,,,,,,,,,,,,,,,
6968920516493545472,2022-08-26 13:22:07,exelon,176,2,"Women’s Equality Day recognizes the progress of women and the work remaining to achieve gender equality in all parts of life. Consistent with Exelon’s values, our latest policy to encourage equity in the workplace is a new medical travel benefit to ensure employees can access health and well-being care wherever they live.",,,,,,,,,,,,,,,,,
6968922510851538944,2022-08-26 13:30:02,metlife,211,2,We’re committed to gender equity and support participation and leadership of women in business globally. Learn more about our DEI efforts: http://spr.ly/6044M140k #DEI #WomensEqualityDay #Sustainability,,,,,,,,,,,,,,,,,
6968930065283780608,2022-08-26 14:00:04,humana,159,2,"Dogs can be furry balls of energy with wagging tails, floppy tongues, and big eyes that beg for your attention. Dogs can reduce isolation and encourage people of all ages to be more physically and socially active. The joy of a dog taking a walk with its human companion is immeasurable.  
  
Regular physical activity is important for whole person health, as is social engagement. Taking a walk with your canine friend can help you to move more, get your heart pumping, breathe fresh air, and soak up some vitamin D. Dogs are also good at helping you to get to know your neighbors and make new friends. 
  
Helping seniors stay engaged and connected through activities designed to improve physical and mental health is one way that Humana Neighborhood Centers support whole person health. 
  
Learn more about how our canine friends support better health and well-being, including heart health, emotional health and personal independence 💚 → https://huma.na/3KgDQVY 

#NationalDogDay",,,,,,,,,,,,,,,,,
6968930081733840897,2022-08-26 14:00:07,thrivent,56,2,"Thrivent is committed to building an organization with undeniably great talent. We want to build on the diverse strengths and perspectives of others as we strive to make a meaningful impact on the lives of those we serve.  🤝

Are you an excellent problem-solver? 💡 Do you want to put your math or statistics 📐skills to the test to help us address our clients’ financial needs? If you’re a minority student or enrolled at an HBCU, and want to explore a career as an actuary, Thrivent is now accepting applications for our 2023 Actuarial Diversity Scholarship Program.  

If selected, you’ll get a 𝗽𝗮𝗶𝗱 𝘀𝘂𝗺𝗺𝗲𝗿 𝗶𝗻𝘁𝗲𝗿𝗻𝘀𝗵𝗶𝗽 at Thrivent as well as a $𝟲,𝟬𝟬𝟬 𝘀𝗰𝗵𝗼𝗹𝗮𝗿𝘀𝗵𝗶𝗽 for the 2023-2024 school year. Learn more about this opportunity and apply by Oct. 3: 👉 https://lnkd.in/g4xTXUU8 can’t wait to hear from you!",,,,,,,,,,,,,,,,,
6968930384017317888,2022-08-26 14:01:20,gannett,53,0,"Today is Women's Equality Day! It is celebrated in the United States on August 26 to commemorate the 1920 adoption of the Nineteenth Amendment to the United States Constitution, which prohibits the states and the federal government from denying the right to vote to citizens of the United States on the basis of sex. #WomensEqualityDay",,,,,,,,,,,,,,,,,
6968934334787440640,2022-08-26 14:17:01,ceridian,37,0,"Burnout is an ever-present issue in the workplace. Here’s the who, what, and why of workplace burnout symptoms and how to address them: https://bit.ly/3wbNiUF",,,,,,,,,,,,,,,,,
6968935599277830145,2022-08-26 14:22:03,earthlink,3,0,"Cyber safety tools help detect threats to your devices and ensure your online privacy as you surf, bank, socialize and shop online. Find out more https://bit.ly/3JnmsP1. #CyberFridays",,,,,,,,,,,,,,,,,
6968943899767713792,2022-08-26 14:55:02,exelon,309,4,"While women represent half of the college-educated workforce, they make up only 27% of the #STEM workforce. 
The Exelon Foundation STEM Leadership Academy encourages young women in high school to pursue these opportunities and diversify the STEM fields. https://lnkd.in/dARki7N #WomensEqualityDay",,,,,,,,,,,,,,,,,
6968945256562077696,2022-08-26 15:00:25,merck,171,3,"Are you a current student or recent graduate with a chemistry background? 

We've got an event for you! 

Join our Computational & Structural Chemistry (CSC) team for a virtual #CareerDay on Wednesday, September 7th at 12 pm EDT. Hear from our CSC team members for insight on some of the projects they work on and participate in our panel Q&A. 

Register today: https://bit.ly/3TgyyOm #MerckCareers #EarlyTalent #STEMCareers #AtMerckImInspired ",,,,,,,,,,,,,,,,,
6968945695647043584,2022-08-26 15:02:10,tellabs,6,0,"Next week, we encourage all attendees of DAFITC 2022 (Montgomery, AL) to visit Diversified. booth #150 to learn how Passive Optical LAN is the best Zero Trust Architecture that shrinks the AFNET attack surface for US Air and Space Force cyber warriors. https://bit.ly/3wscPJl",,,,,,,,,,,,,,,,,
6968946015152324608,2022-08-26 15:03:26,boeing,843,12,"In the latest video of our Voices of Safety series, we hear from Scott Tinnesand, an instructor pilot and experimental test pilot with Boeing Test & Evaluation.

Scott explains how his job provides the ultimate reward: knowing he is helping pilots and keeping them safe.",,,,,,,,,,,,,,,,,
6968948358828756992,2022-08-26 15:12:45,kiewit,174,6,"Kiewit is No. 20 in Transportation for the Engineering News-Record Top 500 Design Firm Sourcebook rankings. 

Additional rankings:
Mass Transit & Rail: #10
Marine & Port Facilities: #14",,,,,,,,,,,,,,,,,
6968948611334238209,2022-08-26 15:13:45,jcpenney,286,14,"The juggle is real when it comes to #motherhood and career paths. Mona Arien chose to take a 9-year break from the workforce and put her family first. After cultivating the minds of her children, she decided to return, and fortunately for JCPenney, she joined the team as a Senior Financial Planning analyst. Learn more about this incredible story and leadership at JCPenney here: https://lnkd.in/gBcsMmDj",,,,,,,,,,,,,,,,,
6968960280886145024,2022-08-26 16:00:07,jpmorgan,198,4,"Waleed was four years old when he and his family moved to the U.S. in hopes of a better future. Now, a decade after DACA was announced, he shares how the program helped expand his education and work opportunities.",,,,,,,,,,,,,,,,,
6968967298908897280,2022-08-26 16:28:01,synovus,41,1,"“I put law school on hold to help my parents. Little did I know I’d fall in love with the work.”
To Roman, owner of Child Growth and Development, #NationalBlackBusinessMonth is about shedding light on the perseverance and resilience of black-owned businesses. Read his story:
https://lnkd.in/g2BzbvvU
",,,,,,,,,,,,,,,,,
6968967654346813440,2022-08-26 16:29:25,unionpacific,621,20,"Railroading goes back in Ryan Sanchez's family all the way back to his father, uncle, grandfather and great-grandfather. Today, Ryan helps train the next generation of railroaders in Texas.",,,,,,,,,,,,,,,,,
6968967822735523840,2022-08-26 16:30:06,metlife,95,0,Our commitment towards racial equity requires strategy and cooperation among all communities and networks. We are proud to have sponsored the The Executive Leadership Council (ELC)'s 5th annual Black Economic Forum (BEF) Executive Workshop attended by our MetLife colleagues as a space to do the hard work necessary to create change. This year our very own Dr. Cindy Pace— host of MetLife's Inclusion Begins with Me: Conversations that Matter podcast — spoke with Valerie Mosley about the democratization of wealth wellbeing. Learn more about our commitment to racial equity and all 2030 DEI Commitments: http://spr.ly/6045MGnXB,,,,,,,,,,,,,,,,,
6968968564850520064,2022-08-26 16:33:03,tektronix,44,1,"Learn how to improve your Total Cost of Ownership (TCO) by reducing unplanned downtime and expense using Tek’s tailored #calibration service solutions that save time, cost, and ensure accuracy. https://bit.ly/3pSzmeE 

#CalibrationServices #TIF22 #TektronixInnovationForum",,,,,,,,,,,,,,,,,
6968973695478370304,2022-08-26 16:53:26,cunamutualgroup,132,3,We are so happy to contribute a $1 million grant for Centro Hispano of Dane County's campaign to raise $15 million to build a new home for the Latinx community on Madison’s southside and seed expansion of the organization’s workforce and educational programs. They have now raised over $11 million so far! #StrongerTogether #Community #Latinx,,,,,,,,,,,,,,,,,
6968979396997115908,2022-08-26 17:16:05,thrivent,24,2,"We love seeing our financial advisors making connections in the industry to learn and grow. 🙌 We’re committed to diversity and supporting our financial advisors of color in showing up for their communities. Want to find out if this career opportunity could be the right fit for you too? Tap 👉 bit.ly/3xB4P8Z 

#TeamThrivent #WorkWithPurpose",,,,,,,,,,,,,,,,,
6968983023132299264,2022-08-26 17:30:30,gannett,23,0,Airing TONIGHT the stories of missing children cases and babies born during the pandemic in USA TODAY's second episode of ‘States of America’. You can catch the full episode here 📺 https://bit.ly/3PSxQE6,,,,,,,,,,,,,,,,,
6968983047538905088,2022-08-26 17:30:35,wellsfargo,388,2,"On Women’s Equality Day, we reflect on the progress we have made and are reminded that there is still work to be done. Learn more about our commitment to advancing economic opportunities for women. #WomensEqualityDay https://lnkd.in/dGX8_GjS",,,,,,,,,,,,,,,,,
6968987456792596480,2022-08-26 17:48:07,textron,335,2,Not just humans love our products…dogs do too! Happy National Dog day to all our furry friends and family! 🐾 #NationalDogDay,,,,,,,,,,,,,,,,,
6968990525085401088,2022-08-26 18:00:18,humana,120,1,"It’s official—you’re going home from the hospital. With the relief comes the thought of, what’s next? At Humana, we help you figure that out. So you can breathe another sigh of relief and get back to enjoying all the comforts of home.

Learn more about human care at humana.com/thatshumancare

#ThatsHumanCare",,,,,,,,,,,,,,,,,
6968992284172320768,2022-08-26 18:07:18,kiewit,309,7,"It’s National Dog Day! Meet some of the furry friends of our industrial team. Among the projects these puppies’ parents support at Kiewit … pet food! 

Learn more about our food and beverage market here: http://ow.ly/O7UG50KtrcM.

#NationalDogDay #PetFood #Industrial #Engineering #Construction",,,,,,,,,,,,,,,,,
6969002532199153665,2022-08-26 18:48:01,earthlink,6,0,"Some internet providers limit what you can do online (not EarthLink!) We’ve got everything you need to know to tell if your internet is being throttled, what to do if it is, and what else could be causing slower internet. https://bit.ly/3AbmDdG",,,,,,,,,,,,,,,,,
6969010311144124416,2022-08-26 19:18:56,unionpacific,569,10,A #NationalDogDay salute to Union Pacific's K-9s and their Special Agent handlers like William Becker and Danny Castaneda.,,,,,,,,,,,,,,,,,
6969020918371123200,2022-08-26 20:01:05,merck,224,14,"We want our members to reach their fullest potential! 

Listen to Jennifer Abrevaya, Director, Regional Marketing Oncology, and Cindy North, Director, Regional Marketing Oncology, share how they are encouraged to be the best versions of themselves through #mentorship. 

Learn more about our human health opportunities, here: https://bit.ly/3wpLLKV! #AtMerckImInspired #LifeAtMerck #HumanHealth #WorkplaceCulture
",,,,,,,,,,,,,,,,,
6969033138236719104,2022-08-26 20:49:38,iheartmedia,142,2,"Charlie Puth is hitting the metaverse! Puth is partnering with iHeartMedia and State Farm to put on a concert for his fans at #iHeartLand's State Farm Park, a state-of-the-art entertainment space for music and gaming in the metaverse.

Read more about Charlie Puth's upcoming concert in the #iHeartLand on September 9th!

https://lnkd.in/dMbMQwwD",,,,,,,,,,,,,,,,,
6969035892799758336,2022-08-26 21:00:35,nordstrom,137,9,"Calling all artists and art lovers, Pop-In@Nordstrom is here to fill your world with the artwork of emerging talent, including original pieces and limited-edition prints with our latest shop in partnership with Tappan Collective. Get ready to be transported into different worlds with collections including Body & Line, Fade Out, On the Horizon, Road Trip, Blush & Bashful, and Disconap, that include unique colors, abstract works, figurative pieces, painterly photographs, mixed media, and original works that will unlock memories, emotion, and a sense of discovery. Learn more:  https://bit.ly/3CRbq3p",,,,,,,,,,,,,,,,,
6969043048924127232,2022-08-26 21:29:01,avnet,56,0,"Polarization, keying and color coding are primary means to ensuring connections are made quickly and safely. But which method should you use for your interconnect? We break down the benefits of each: https://bit.ly/3QSL8lh

",,,,,,,,,,,,,,,,,
6969051245797941248,2022-08-26 22:01:35,unionpacific,138,3,Union Pacific intern Mariam Okunubi shares her Insights from spending her summer learning firsthand how America’s leading railroad company moves goods to people across multiple states.,,,,,,,,,,,,,,,,,
6969111356528631808,2022-08-27 02:00:27,bankofhawaii,73,1,"Have a great #AlohaFriday, and a wonderful weekend 😊",,,,,,,,,,,,,,,,,
6969277340111568896,2022-08-27 13:00:00,humana,102,2,"#ICYMI Since the 2021 VFW convention, we have raised over 1 million meals in partnership with Veterans of Foreign Wars (VFW) through the Uniting to Combat Hunger campaign. The collaboration has raised 3.5 million meals since 2018 to ensure that no more military and veteran families go hungry. The funds from this year’s campaign will be donated to local food banks benefiting veterans, service members, their families, and local communities.

“Humana and the VFW created the Uniting to Combat Hunger campaign in 2018 to make sure Veterans and their families across the country get the nutritious foods they need,” said Edward Sandrick, Humana’s Director of the Veterans Channel. “This collaboration is a great example of how Humana and the VFW have been working together for 10 years toward our shared goal of removing barriers to good health for Veterans and their families nationwide. We want to thank all of the VFWs who got involved.” 

Committed to supporting Veterans’ health, Humana also donated $50,000 to two VFW programs that provide financial aid to veterans to help with basic needs such as paying rent and that helps veterans access their earned Veterans Affairs benefits and compensation.

Learn more about the Uniting to Combat Hunger collaboration → https://lnkd.in/guCRsWaz
",,,,,,,,,,,,,,,,,
6969307628443160577,2022-08-27 15:00:22,merck,1167,25,"""I’m so excited to return to work at Merck today after #maternityleave.

I’m grateful to work at a company with an inclusive culture, generous benefits, and supportive colleagues that gave me the opportunity to spend a wonderful few months with my baby daughter Eliza! 

I’m energized and ready to hit the ground running.""

-Elise Aronson, Associate Director, HR Business Partner

#LifeAtMerck #WorkLifeBalance #AtMerckImInspired #PoweredByInclusion ",,,,,,,,,,,,,,,,,
6969352633404833792,2022-08-27 17:59:12,boeing,1900,23,"Follow along with #TeamBoeing as NASA - National Aeronautics and Space Administration's Space Launch System prepares for launch on Aug. 29. #Artemis I is the first of many planned deep-space missions, opening a new era of discovery and inspiration.

Learn more about the Artemis program and watch the launch live: www.boeing.com/sls",,,,,,,,,,,,,,,,,
6969440678204366848,2022-08-27 23:49:03,boeing,346,5,"#TeamBoeing engineer Kristine Ramos spoke to the Artemis I #NASASocial group today at NASA - National Aeronautics and Space Administration's Kennedy Space Center. She was joined by our industry partners, along with some out-of-this-world guests, including former astronaut and current NASA Associate Administrator Bob Cabana, Associate Administrator- NASA Science Mission Directorate Dr. Thomas H. Zurbuchen and the Harlem Globetrotters. Kristine spoke to the lively crowd of 100 hand-selected guests who are eagerly awaiting the #Artemis I mission launch on Aug. 29.",5.0,5.0,,,,,,,,,,,,,,,
6969715365635399680,2022-08-28 18:00:34,bankofhawaii,84,1,"We had a blast at Goodwill Goes GLAM! presented by Bank of Hawaii Foundation! We’re still in awe over the stunning Holoku that Kumu Micah Kamohoalii designed from gowns found at Goodwill Hawaii 🤩

#GoodwillGoesGlam #BOHFoundation #GoodwillFinds #upcycle",,,,,,,,,,,,,,,,,
6969800034112466944,2022-08-28 23:37:00,earthlink,3,0,"Here’s how to find out what internet speed you really need, how to keep an eye on your data usage, the easiest ways to stream to your TV, and why choosing to watch on your cell phone may not be a better idea. https://bit.ly/3NXdtF7",,,,,,,,,,,,,,,,,
6969815296895324160,2022-08-29 00:37:39,boeing,2246,22,"#WeAreGoing back to the Moon with the #Artemis I mission launching this week! Spectrolab solar cells first landed on the Moon in 1969 to power the NASA - National Aeronautics and Space Administration “moonquake” experiment. As we return on the Artemis I mission, our XTJ Prime and XTE solar cells will power six CubeSat experiments that will teach us about making sustainable human presence on the lunar surface possible. The CubeSats will be riding on the Orion stage adapter and deployed at strategic times based on mission requirements.

📸: NASA",,,,,,,,,,,,,,,,,
6969820952813584384,2022-08-29 01:00:08,ceridian,53,1,Join our Rob Squires and Suyin Enriquez at the HR Leadership Series: Live to learn how to build organisational resilience and make agility more than a mindset. Register now: https://bit.ly/3Ko9a5e,,,,,,,,,,,,,,,,,
6969911652007747585,2022-08-29 07:00:32,kennametal,185,0,"Check it out!

Our New Master Catalog 2023 (Solid Carbide End Milling) – available on our interactive catalog bookshelf – is a one-stop solution for all your solid end milling needs.

View here: https://okt.to/7408tN or download the FREE app for iOS or Android.

#solidendmill #endmill #innovation #metalcutting #machining #cnc",,,,,,,,,,,,,,,,,
6969916349523337216,2022-08-29 07:19:12,amgen,344,3,"Today at the European Society of Cardiology #ESCCongress, we presented new long-term data from the FOURIER-OLE studies, the longest studies of a PCSK9i to date. 

Click here to read the press release: https://amgen.ly/3TmeCcR",,,,,,,,,,,,,,,,,
6969972831518412800,2022-08-29 11:03:38,conocophillips,189,0,"This afternoon, ConocoPhillips’ Chief Economist Helen Currie will talk about energy security and transitioning towards net zero at today’s ONS Conference ‘Co-existence in the energy market’. Click here for more details: https://bit.ly/3pXiGmg #ONS2022",5.0,5.0,,,,5.0,,,,,,,,,,,
6970004977922560000,2022-08-29 13:11:23,metlife,595,14,"Today we announced that MetLife Investment Management (MIM), our institutional asset management business, will acquire Affirmative Investment Management (AIM), an award-winning specialist global environmental, social and corporate governance (ESG) impact fixed income investment manager. This acquisition further demonstrates our commitment to sustainable investing — helping to drive the development of new investment solutions and enhancing fundamental research, underwriting and security selection processes. Learn more about the acquisition: https://lnkd.in/ghejT3SA",,,,,,,,,,,,,,,,,
6970013955872210944,2022-08-29 13:47:03,autonation,171,7,"Congratulations 🥳 Certified as J.D. Power 2022 Dealer of Excellence, this time with a record-breaking ✨129✨ stores! #Excellence #JDPower #DRVPNK
",,,,,,,,,,,,,,,,,
6970017811783974912,2022-08-29 14:02:22,flowserve,43,0,"We’re hiring a Cost Accounting Supervisor in Santa Clara, Mexico! Interested in joining our team? Apply today! http://ow.ly/uEwl50KpCNU 

#hiring #job #flowserve #openposition",,,,,,,,,,,,,,,,,
6970020932685860866,2022-08-29 14:14:47,kiewit,46,0,"Despite the rain, the future is bright for these scholars. We’re excited to see what they accomplish!",,,,,,,,,,,,,,,,,
6970025905331003393,2022-08-29 14:34:32,pepsico,737,11,"Our approach to water conservation includes:
💧Piloting innovative water conservation tech
💧Implementing smarter irrigation methods
💧Providing safe water access to communities in need
See more: https://pepsi.co/3ba0TF3",,,,,,,,,,,,,,,,,
6970032320737120258,2022-08-29 15:00:02,travelers,100,0,Dive In Festival is less than a month away. We are so excited to be a Global Festival Partner of this event and to be a part of the conversations and work being done to build an inclusive workspace. #DiveIn2022 #BraverCultures #DEI ,,,,,,,,,,,,,,,,,
6970041805580992512,2022-08-29 15:37:43,conocophillips,220,4,Meet five ConocoPhillips Problem Solvers - math advocates who aren't shy about sharing their enthusiasm for numbers and calculations: https://bit.ly/3PW6KMb,,,,,,,,,,,,,,,,,
6970042387804921857,2022-08-29 15:40:02,earthlink,7,0,"As we head into peak hurricane season, let's look at how weather affects different types of internet connections — and how you can handle it. https://bit.ly/3w10fRE
",,,,,,,,,,,,,,,,,
6970043148588695552,2022-08-29 15:43:03,tellabs,3,0,We're at DAFITC 2022 in the Diversified. booth (150) educating attendees on how a Passive Optical Network provides resiliency for the US Air Force and Space Force - Optical LAN is a Zero Trust Architecture that shrinks the AFNET attack surface. https://bit.ly/3e27ySz,,,,,,,,,,,,,,,,,
6970045926627323904,2022-08-29 15:54:06,ceridian,33,0,What do employees want beyond great pay? Join our Julie Derene alongside our partner Q5 and other experts to learn how to compete beyond pay and win talent in the new world of work: https://bit.ly/3R4T16J,,,,,,,,,,,,,,,,,
6970047145135460352,2022-08-29 15:58:56,boeing,3134,45,"Congratulations to UPS for adding another eight 767s to its order book, growing its 767-300 Freighter fleet to more than 100 airplanes.",,,,,,,,,,,,,,,,,
