comment_urn,post_urn,ts,author,numLikes,lang,text,company
6895140611909926912,6895081495271469056,2022-02-03 23:07:07,3529,8,English,Yawn. This is not really what I am looking for in a car.,tesla-motors
6895885638063730688,6895081495271469056,2022-02-06 00:27:35,657196736,9,English,"There’s so many annoyances in V11. Driver profile buried behind a menu. Touching the clock no longer brings up the calendar. Some menus used to be vertical, such as Spotifys making it easy to get to the Genres area that I want, it’s now horizontal and requires me to scroll to get there. The new colored icons are gaudy and I can only put garbage I don’t care about while driving on the bottom bar. Navigation instructions show at the bottom left now rather than hovering above the car which was nice. Blind spot camera is at the bottom of the screen rather than the top and covers phone audio controls when active. So many complaints!",tesla-motors
6910028928447299584,6895081495271469056,2022-03-17 01:07:58,190518778,1,English,"This new software unfortunately is a major step backwards. It’s confusing and much of it makes no sense.  Buttons that I need to access quickly which previously sat on the Home Screen are now buried in menus. The area where you customize your icons include a bunch of items that cannot be used while driving, such as arcade or theater. I have had numerous friends and family who own Teslas calling me because they can’t figure out where everything went. Please stop focusing on gimmicky video games that literally 99 percent of owners don’t use and work on software that improves the experience and safety of the vehicle. This software update certainly isn’t that.",tesla-motors
6904162578600214528,6895081495271469056,2022-02-28 20:37:11,603155385,2,English,"This update is more like a downgrade to V10. It brings a modern looking UI down to the look of an old android phone from 10 years ago. 

What’s the deal with all the app icons? They are not useful and they look HORRIBLE! Tesla can really use some work from UI/UX designers rather than investing in some internship project nonsense.

Like many others pointed out in the comments, Elon’s vision of “making Tesla a toy that brings joy to people” is going to a wrong direction with this update.",tesla-motors
6895841047654531072,6895081495271469056,2022-02-05 21:30:24,762228925,0,English,"If you could give us a “Driving sound” option for the interior like Mercedes EQS AMG and Porsche Taycan, If you accelerate some sound inside would be nice 👍🏼",tesla-motors
6896449721586831360,6895081495271469056,2022-02-07 13:49:03,11069822,2,English,"Please I can see the great passion for fun and entertainment in the team. The update is very big improvement in the social amplification and community creativity for Tesla that's for sure.
BUT Please fix this issues for us:
- Return back the one button ON/OFF for heat controls like steering and seats
- Charging screen let it again show ALL THE INFO it is very small in all versions (S3XY)
- In 3/Y Autopilot steering wheel icon please put back in center and bigger. It is impossible to notice if you can or can not engage autopilot and if is disengage as well.
- 3/Y Trip info at swipe on main screen
- 3/Y All permanent info put back on the top of the screen

MAPS
Please return the charging button to main screen on map. Now I have to click to search and than click charging. That's super annoying while doing waypoints. Prev. when I was driving and willing to skip this charger and go to another just pressed charing map icon and add to navigation. Now its multiple steps.

Feature enhancements
You can create set of icons below that will be DIFFERENT for PARK and DRIVE. It is not useful to have i.e. YouTube below while driving you can't use it anyway. On opposite while you drive you like to access stuff like steering wheel heater etc.",tesla-motors
6900428227014451200,6895081495271469056,2022-02-18 13:18:13,299583029,8,English,"Please rollback the inane UX downgrades V11 introduced. Why has every critical vehicle function which was previously pinned to the dock now buried in submenus, requiring 2-3 more taps to use? 

I'm convinced the V11 team have never driven a car, much less a Tesla. It seems as if the entire UI has been optimised around increasing time spent looking at and interacting with the screen WHILE DRIVING. It explains why this entire video revolves around features you can't use unless parked. Insane.",tesla-motors
6895091415118946304,6895081495271469056,2022-02-03 19:51:37,731260662,9,English,"I’m enticed of getting an EV in the future upon a little bro classmate of mine whos just an undergrad but works like stallion horse while being a full time student, took me a ride on his Tesla model 3. I swear and no wonder why Tesla stock price is skyrocketing coz its product is so amazing! I just find it weird though not hearing any noise in a car and it pulls like crazy from 0-60! A 600hp turbo civic would appear like a turtle.",tesla-motors
6898971173128867840,6895081495271469056,2022-02-14 12:48:24,410483660,1,English,"Tesla could use some suggestion box on their website, as a model 3 owner, I love the V11, it is not bad, but I miss a few things:

1 - The wipers buttons on the bottom bar
2 - Save camera footage on the top right
3 - Notifications on the top right
4 - The cards on the bottom to swipe to see the trips and to see tire pressure.
5 - The music duration bar (Or at least make the current bar height more than 1px and a different color)

+ I have 10s of new ideas for what tesla could do that could be done with the current hardware, and would make my life a lot easier.",tesla-motors
6896206455674863616,6895081495271469056,2022-02-06 21:42:24,45554991,1,English,"Got to agree, V11 has a lot that needs fixing! The useful functions are now no longer on the main bottom nav menu. Seat heating, demisting and many other high use functions are now several taps away. I’m finding myself looking away from the road at the screen far too much to find simple functions. Not good! Tesla please actually test your UI driving the car on a daily basis. Many of the changes prove no-one paid attention to actual real world use.",tesla-motors
6895907126099660800,6895081495271469056,2022-02-06 01:52:58,136472569,6,English,"Not all outcomes of a project are needed to be accepted, but the rate of acceptance defines the successful execution. Unfortunately, the V11 update is considered a major step back, any of the online forums and enthusiast groups could paint a more clear picture and support this statement. 

Once again,  for a company who reinvented the interfacing of a passenger car which is widely accepted and applauded, this shouldn't be a major hoop. 

Hope proper corrective actions shall be implemented as promised.",tesla-motors
6897611572898856960,6895081495271469056,2022-02-10 18:45:50,716700591,0,English,That's really cool,tesla-motors
6897966546572967936,6895081495271469056,2022-02-11 18:16:22,14597251,2,English,"New Spotify app needs help.  Hard to search, hard to telll position of song, hard to navigate.  Previous version much more intuitive.  Also need more options for quick menu at bottom.  Too limited.  Make it easier to use the basics like seat warmers. Need a major update in navigation.  It’s dated and doesn’t have useful info like if there is an accident ahead etc.  can’t control direction of map anymore?  May be missing it. The previous version was better.",tesla-motors
6895483972437057536,6895081495271469056,2022-02-04 21:51:30,150111837,9,English,"Now it makes sense why the V11 is such a joke, created by interns that have zero experience in the auto industry. Please bring back V10 or give option to choose. V11 is unusable and dangerous. Tesla team should be ashamed for releasing such a unfinished product. This is a car and not a mac book, we don't need icons or a light show that we will maybe use once or never. What a waste of time and resources on such a unused feature.",tesla-motors
6911648565610127360,6895081495271469056,2022-03-21 12:23:50,724989555,0,English,"Well Tesla models takes about 15 min to charge fully. In modern world, time is more valuable. So, I think more effort should be taken in reducing this time rather than bringing more features. 
Is it possible to decrease the charging time using a cryogenic system tube over the battery?

As the resistance decreases the conductivity of current increases, thus reducing the heating caused by fast charging of the battery. And improves battery life saves time.

Did someone try this experiment!!!!
Just want to know
Thanks",tesla-motors
6895235677596856320,6895081495271469056,2022-02-04 05:24:52,3058810,8,English,Definitely issues with V11.  Some of it was good but a lot was bad.  There are too many steps and the some of the features were really lacking the logic of the UI structure.  The reachability of the fan adjustment for instance is too far but A/C power slider is close.  The seat heaters are not all in the same spot for front and rear and turning on the fan and A/C for back is not logical.   Time to go back to the drawing board. Fail!,tesla-motors
6895358473438408704,6895081495271469056,2022-02-04 13:32:49,729347291,1,English,"Meanwhile, I still have to operate the whipers manually because the auto mode goes crazy and I still have to put my phone on silence because it rings at max volume in the car what ever previous volume I set.
Auto high beams makes people think I'm some kind of teenager discovering the car's light control for the first time...

But hey, we got a light show feature! Wait... My car's too old...",tesla-motors
6900075559326404608,6895081495271469056,2022-02-17 13:56:50,18725921,0,English,"I absolutely love my Tesla Model Y.  Game changing automotive and fun to drive. I love that if I'm at a charging spot, I can do things other that watch paint dry. Those that are poo pooing here, this is not for when you are driving.  The car does more than just move  If you don't have a Tesla, you don't know.  People drive sports cars for the thrill and love of driving  This takes that experience beyond just driving.",tesla-motors
6903474568061927424,6895081495271469056,2022-02-26 23:03:17,952584785,0,English,"I really like the quote ""passion proyect"", despite if it's more or less relevant compared to other main issues, like security or improvements in the autopilot features. 
This mindset encourage innovation, at any level. Brings the mind open to do things nobody thinks about before or just not explore them enought, or just discarded because it considered them insane!
Great job, funny but more important, inspiring!
",tesla-motors
6899209747795718144,6895081495271469056,2022-02-15 04:36:24,95492708,2,English,Did Tesla get any user beta feedback prior to releasing v11? It is a huge step backwards and the UX seems to make everything more difficult to operate. It broke all muscle memory and nested many key features in menus which isn’t safe while driving. Tesla doesn’t seem to have a feedback portal on their website which is surprising. I hope they course correct on this mistake and rollback to v10.,tesla-motors
6895098945039683584,6895081495271469056,2022-02-03 20:21:33,42392155,18,English,V11 feels like using Windows 95,tesla-motors
6899436736641122304,6895081495271469056,2022-02-15 19:38:23,397803424,2,Spanish,"Espero que ya lo tengas actualizado Juan Carlos García Abril y vengas a verme para dejármelo 😜 . En Asturias siempre hay sitio para la buena gente (y un Tesla)
Un abrazo para Alberto Ochando Ramírez y para ti!!!",tesla-motors
6895582549931106304,6895081495271469056,2022-02-05 04:23:13,965871870,0,English,Great New Features 😍💯,tesla-motors
6901005663649054720,6895081495271469056,2022-02-20 03:32:44,343394776,0,Other,Very nice.,tesla-motors
6895155193978445824,6895081495271469056,2022-02-04 00:05:04,2572423,2,English,Amazing how this software has progressed -,tesla-motors
6895950318392213504,6895081495271469056,2022-02-06 04:44:36,945685872,0,English,Great work 👏👏,tesla-motors
6895137294052126720,6895081495271469056,2022-02-03 22:53:56,50596036,2,English,"Brilliant example of letting people be creative and follow crazy ideas, also at the workplace.",tesla-motors
6902840201081950208,6895081495271469056,2022-02-25 05:02:32,277671063,0,German,Schön-schön!,tesla-motors
6897127554000769024,6895081495271469056,2022-02-09 10:42:31,6456327,5,English,"Maybe, instead of adding games and light shows, they could fix the auto wipers, fix the auto headlights, fix the phantom braking, fix the early control arm failures, fix the blank screen issues, improve build quality, deliver cars that actually match the specification the customer bought, stop selling FSD vapourware, and fix their dismal customer services and commercial practices.",tesla-motors
6899468124081532928,6895081495271469056,2022-02-15 21:43:06,881951585,0,English,Come on! Too cool.,tesla-motors
6895172943236734976,6895081495271469056,2022-02-04 01:15:35,345405026,5,English,This is not a car. This is a computer on wheels.,tesla-motors
6931076600616677376,6895081495271469056,2022-05-14 03:03:54,783999093,0,Other,https://www.linkedin.com/in/travisbelieves,tesla-motors
6898295359429251072,6895081495271469056,2022-02-12 16:02:57,883401778,0,Other,Awesome!!! 🔥,tesla-motors
6897348134775656448,6895081495271469056,2022-02-10 01:19:01,312306702,0,English,Love it!! So fun and happy!!,tesla-motors
6897079664976769024,6895081495271469056,2022-02-09 07:32:13,924985516,0,English,"Can we get a system like Alexa in our car. ""Okay Elon""",tesla-motors
6898990992075173888,6895081495271469056,2022-02-14 14:07:09,847894816,0,Other,Wow,tesla-motors
6901987570612363264,6895081495271469056,2022-02-22 20:34:29,274795892,0,English,"What amazing technology. I really appreciate you guys working so hard and getting so much done. Past Tesla Industrial Technician here. Mention me, I would like to get back on the team ASAP. Thank you so much!",tesla-motors
6903479533983424512,6895081495271469056,2022-02-26 23:23:01,63005693,2,English,"This UI is terrible. Please fix, it's been several months now with this garbage",tesla-motors
6973035828436467712,6895081495271469056,2022-09-06 21:54:54,1029776979,0,Other,"https://www.linkedin.com/posts/ephraim-henri-903a53248_tesla-teslamotors-selfdrivingcars-activity-6973018861994459136-Cx0n

https://www.linkedin.com/posts/ephraim-henri-903a53248_tesla-teslamotors-selfdrivingcars-activity-6973015319510466561-j9AT

https://www.linkedin.com/posts/ephraim-henri-903a53248_tesla-teslamotors-selfdrivingcars-activity-6973014553659928576-lwfB",tesla-motors
6901007414775087104,6895081495271469056,2022-02-20 03:39:42,394313821,0,English,Get em Elon! Take that Biden! Acknowledge the King of EV next time you chump.,tesla-motors
6899879932369993728,6895081495271469056,2022-02-17 00:59:29,6546684,1,English,"Less is not more. Less icons presented upfront is more time wasted hunting for features used daily. Having an icon tray limited to a few icons preserving spacing looks better but is not better usablility. Time to action is key. When you’re young, all you have, seemingly, is time. That changes as you age. Live and learn.",tesla-motors
6901072290772312064,6895081495271469056,2022-02-20 07:57:29,690966351,0,English,"V11 looks like:
Intern: „Supervisor, I have an idea“
Supervisor: „Don’t tell me about it, do it!“
This kind of freedom and trust is priceless.
I love the result!",tesla-motors
6900365382905851904,6895081495271469056,2022-02-18 09:08:29,974625852,0,Other,🌍,tesla-motors
6896619541103722496,6895081495271469056,2022-02-08 01:03:51,334802576,0,English,This is sooo AMAZING... Great job!,tesla-motors
6895296514135080960,6895081495271469056,2022-02-04 09:26:37,467829562,0,English,Great 11 cyliders,tesla-motors
6896996172809015296,6895081495271469056,2022-02-09 02:00:27,494426422,0,English,Will a convertible be a option,tesla-motors
6895095099702001664,6895081495271469056,2022-02-03 20:06:16,587215180,0,Other,Brilliant,tesla-motors
6930547339707265024,6895081495271469056,2022-05-12 16:00:49,108305875,0,English,"Our soldier from Azov @Serjvlk asks for help. His words: 
@elonmusk people say you come from another planet to teach people to believe in the impossible.
Our planets are next to each other, as I live where it is nearly impossible to survive. 
Help us get out of Azovstal to a mediating country. If not you, then who? Give me a hint.",tesla-motors
6895271618831028224,6895081495271469056,2022-02-04 07:47:41,639454345,0,Other,L-SHOW,tesla-motors
6917910856051691520,6895081495271469056,2022-04-07 19:07:56,988741493,1,English,This is the next big thing. A car with a megaphone is absolutely amazing and shows how far technology has come. Keep being innovative Tesla!,tesla-motors
6895183317801472000,6895081495271469056,2022-02-04 01:56:49,497259476,4,English,Very concerned that the customizable bar in V11 doesn’t have the windshield wiper controls available or automatically included on the main screen. It is a safety concern that you have to navigate into the car screen to turn on or change the frequency of the wipers. (Rain/Snow) I can’t leave it on auto because the camera doesn’t judge the interval needs appropriately.,tesla-motors
6899198924490444800,6895081495271469056,2022-02-15 03:53:24,936433538,0,Other,Sweet!,tesla-motors
6896220801444511744,6895081495271469056,2022-02-06 22:39:24,57007911,0,Other,Great oau,tesla-motors
6899547536466554880,6895081495271469056,2022-02-16 02:58:40,955491236,0,Other,#Tesla,tesla-motors
6913970986434367488,6895081495271469056,2022-03-27 22:12:18,958662178,0,English,"🎵 Tell 'em if they want it, they can come get that (static)
I swear I love my city, I just want a little (static)
See me, they salute me, they ain't ready for that (static)
Detroit vs. Everybody",tesla-motors
6896699756949975040,6895081495271469056,2022-02-08 06:22:36,684701435,0,English,"„Why you bought a Tesla?“
*
„Because Christmas lights are too expensive“",tesla-motors
6896519695273709568,6895081495271469056,2022-02-07 18:27:06,760601051,0,English,Now thats how the best EV in the world looks like !!,tesla-motors
6904044208295145472,6895081495271469056,2022-02-28 12:46:50,848320096,0,Other,Roll back v11,tesla-motors
6895210068921475072,6895081495271469056,2022-02-04 03:43:07,310913752,1,English,"👏👍Just Love Your Work Guys !!! 

My Tesla M3 is the first product I have bought which keeps improving itself drastically with the on-air updates and gives me and my family lots of surpises and joy !!! 

This ongoing commitmment to customer delight has exceeded my expectations and  has created another  'Tesla Fan' ..",tesla-motors
6897076375883198464,6895081495271469056,2022-02-09 07:19:09,345676343,0,English,And so the Tesla ecosystem was born.,tesla-motors
6895359510920134656,6895081495271469056,2022-02-04 13:36:56,687171664,0,English,"Quick question : 
Can you make two owners of Tesla play againt each other from their cars, let's say the first one invit the other one into some kind of a battle game ? If that become a reality it will be a game changer, LITERALLY.
The only thing to make it cool, their cars have to be near each other.",tesla-motors
6897003511008112641,6895081495271469056,2022-02-09 02:29:37,427446747,0,Other,Rodrigo P.,tesla-motors
6895262854526627840,6895081495271469056,2022-02-04 07:12:52,1430298,3,English,"Hi Tesla, some cool features in v11 indeed, but please give us back the fast access to: 
1) consumption stats
2) tire pressure info
3) the nice charging overview from previous versions.
I'm quite convinced that the community agrees with me that these haven't been improved in v11, on the contrary.",tesla-motors
6972578780716412928,6895081495271469056,2022-09-05 15:38:45,1031319246,0,English,Good one ,tesla-motors
6911824215818051584,6895081495271469056,2022-03-22 00:01:48,215312124,0,English,"Tesla , us #canadians could really use some self-driving pothole-dodging AI right now!",tesla-motors
6903452298849120256,6895081495271469056,2022-02-26 21:34:47,976831934,0,Other,Ok,tesla-motors
6895103291374874624,6895081495271469056,2022-02-03 20:38:49,403418311,6,English,V11 is hard to use on m3 in my opinion. Too many extra steps to things that's were more convenient on the older interface. Also I think the fps seems to have issues a lot more with some instances.,tesla-motors
6895093107449565185,6895081495271469056,2022-02-03 19:58:21,603637407,2,English,"
Wow! Really cool car, new and creative functionality. It's nice to hear a melody from my country.🚀🏎🔥⚡🔊🤩",tesla-motors
6901374504933621760,6895081495271469056,2022-02-21 03:58:23,970483852,0,English,"You may call it Tesla Light Show , but how I see it is Autobots when Optimus Prime is not around .
#autobotsletsroll",tesla-motors
6905796539843780608,6895081495271469056,2022-03-05 08:49:58,978105106,0,English,I have an idea please give me change,tesla-motors
6896307403495755776,6895081495271469056,2022-02-07 04:23:32,860154674,0,English,"In sorry, but V11 ruined the experience. It has so many flaws and made things that used to be easier while driving, harder to get to, let alone more dangerous because you have to focus more. It’s just not intuitive, I wish I had never updated.",tesla-motors
6905265501115695104,6895081495271469056,2022-03-03 21:39:49,791161580,0,English,when will tesla come out with a sub compact vehicle?,tesla-motors
6896117530432212992,6895081495271469056,2022-02-06 15:49:02,232813029,0,English,Everyone here that are concerned about v11 software changing things up may not want to purchase a Tesla. Tesla is always going to be changing things up. Unfortunately this can also come at a cost of having things you’ve become accustomed to being removed/changed.,tesla-motors
6895263617831329792,6895081495271469056,2022-02-04 07:15:54,966193575,0,English,This is fantastic work,tesla-motors
6895540640445280256,6895081495271469056,2022-02-05 01:36:41,91026507,4,English,V11 is not user friendly. Useless features leveled up and important ones are hidden now. I loved V10. Are these changes based on usage data? Would love to have essential car controls easily accessible. Also looks like the navigation on left panel when right panel is covered is deprecated or is it an oversight?,tesla-motors
6899905023208157184,6895081495271469056,2022-02-17 02:39:11,964933286,0,English,Y'all just make me want a Tesla even more. 😆,tesla-motors
6897490207164489728,6895081495271469056,2022-02-10 10:43:34,207165792,0,English,"The most I missing is a dedicated insurance company that beats the old-style companies, the car should be measured in different variables than horse power or total price. Please Elon do it.",tesla-motors
6896342168525778945,6895081495271469056,2022-02-07 06:41:40,742267355,0,English,Reduce relying on the screen console is more important than adding new features that might lead to real collisions. My thoughts come after an experience of driving Tesla while it's transport mode only activated.,tesla-motors
6901531518078988288,6895081495271469056,2022-02-21 14:22:18,246507935,1,English,"You must change the climate control to restore what it used to be.
Or at least give the user the flexibility to customize that section.  What used to be one “click” is now two (or three) “clicks”…",tesla-motors
6911006718931968000,6895081495271469056,2022-03-19 17:53:22,352361639,0,Other,https://teslamotorsclub.com/tmc/threads/v11-software-update-sucks.251711/page-56,tesla-motors
6904215345230659584,6895081495271469056,2022-03-01 00:06:52,860138864,0,English,That´s incredible...simple amazing. 😁,tesla-motors
6899098464236523520,6895081495271469056,2022-02-14 21:14:12,476867934,0,English,How do you customize the light show? I can’t seem to figure out that part.,tesla-motors
6895098107890069504,6895081495271469056,2022-02-03 20:18:13,161929516,14,English,"Fancy, but please put back the most used functions, as wipers, seat heat etc, at the bottom of the screen. (Or at least make it my choise to make, if I want them there). This for fast and safer access.",tesla-motors
6896685608580866048,6895081495271469056,2022-02-08 05:26:23,396784820,0,English,"Love my Tesla, love this company. 
I end up playing video games in my garage because of y’all.
Keep the updates coming! 
❤️",tesla-motors
6908207359790092288,6895081495271469056,2022-03-12 00:29:42,456427824,0,English,"Gimmicky sega games aside, what is the company plan to lobby federal gov on the topic of seamless legal continuity for auto pilot?",tesla-motors
6896916125855182848,6895081495271469056,2022-02-08 20:42:22,946329164,0,English,tesla when do we get to see the new roadster ?,tesla-motors
6904566245623238656,6895081495271469056,2022-03-01 23:21:13,933977640,1,Other,Future..!!,tesla-motors
6901546528998076416,6895081495271469056,2022-02-21 15:21:57,269260438,0,Other,😊,tesla-motors
6896863904266604544,6895081495271469056,2022-02-08 17:14:52,965604104,0,Other,love it!,tesla-motors
6898280058520248320,6895081495271469056,2022-02-12 15:02:09,345362459,0,English,I can't believe in my lifetime that I am able to witness the things I'm seeing now.  Absolutely amazing.,tesla-motors
6895106340281221120,6895081495271469056,2022-02-03 20:50:56,31143196,1,English,What a waste. ... having nothing to improve. TESLA is still a project vehicle. Just few years back.,tesla-motors
6895276685470633984,6895081495271469056,2022-02-04 08:07:49,174388186,2,English,"Any plans in a future software update to add the following to Model 3;

1. Adaptive Matrix Light LED headlights?
2. Apple Music?

The lack of these two features are the biggest detractor to an otherwise perfect vehicle.

Excluding the above, I love my Tesla.",tesla-motors
6895152253578174464,6895081495271469056,2022-02-03 23:53:22,957069523,1,English,🤣 …and it costs HOW MUCH to replace exhausted non-recyclable battery packs? 🤣,tesla-motors
6895126389150896128,6895081495271469056,2022-02-03 22:10:36,40933497,4,English,"Wonderful update for lights and sound plays and I tried myself on my Tesla, but I missed the old screen UI which was easier for me to access any feature I want quickly. Please consider the user experience when releasing a major update to the screen interface next time!",tesla-motors
6899441492046290945,6895081495271469056,2022-02-15 19:57:17,113316391,0,English,"This portrays as a undercover cop car somewhat 😅Hmmmm..not sure if its a good idea, especially if it gets into hands of a criminal. Good luck on this.",tesla-motors
6895188063392280576,6895081495271469056,2022-02-04 02:15:40,545463724,0,English,"Here is a prime example for understanding the difference between the consumer EV market and commercial EV market. The use cases for CV’s need to do more efficient work at the job site, not fancy light shows. #eccosafety has a “megaphone” feature too, ours is called #evas and you should ask me about our feature set.",tesla-motors
6896619198945001472,6895081495271469056,2022-02-08 01:02:30,334802576,0,English,I can only hope to work for Tesla one day!,tesla-motors
6902800568759271424,6895081495271469056,2022-02-25 02:25:03,946757437,1,English,Recent poll: 75% of respondents don’t live Version 11 update. It is childish and does not belong on a moving automobile,tesla-motors
6895126834422398976,6895081495271469056,2022-02-03 22:12:22,37795633,13,English,V11 is the worst user unfriendly and unsafe UI I have ever seen. I almost had a frontal collision because if you want to use the climate controle you click miss all the time. The spotify app is the most dissapointing! The UI is completely not safe for the model S.,tesla-motors
6895124512388841473,6895081495271469056,2022-02-03 22:03:08,969272990,1,Other,Impressive👏,tesla-motors
6895328177359835136,6895081495271469056,2022-02-04 11:32:26,375223656,0,Portuguese,Sempre gostei muito do engenheiro e cientista Nikola Tesla e a empresa Tesla o representa maravilhosamente bem. Tesla foi um cientista que nos forneceu as bases de todo o progresso que temos hoje. E a Tesla está indo pelo mesmo caminho. Parabéns TESLA.!,tesla-motors
6895277809393025024,6895081495271469056,2022-02-04 08:12:17,9215956,2,English,"Is there a possibility for adding a ""zoom"" function on the text in the screen so I can read my display without reading glasses? 🙄",tesla-motors
6895120104489586688,6895081495271469056,2022-02-03 21:45:38,254422523,1,English,Will there be a retrofit option for both the hepa filtration system as well as the automatic trunk lift for model 3’s?,tesla-motors
6899695932393238528,6895081495271469056,2022-02-16 12:48:20,8455395,0,English,These Guys will never end up at Porsche again.,tesla-motors
6897607142161969152,6895081495271469056,2022-02-10 18:28:14,766705401,0,Other,nice one,tesla-motors
6895116101114834944,6895081495271469056,2022-02-03 21:29:43,696685048,1,English,Once business,tesla-motors
6895083436315435008,6895081495271469056,2022-02-03 19:19:55,899103431,1,Other,Cool!!🚗⚡🔋💪,tesla-motors
6968397242713993216,6895081495271469056,2022-08-25 02:42:49,971936284,1,English,This is so cool!,tesla-motors
6895177139180638208,6895081495271469056,2022-02-04 01:32:16,585841833,1,Other,Awesome,tesla-motors
6899106089879552001,6895081495271469056,2022-02-14 21:44:31,187626001,0,English,Who said work can't be fun? Nice one... 👏 👏,tesla-motors
6898096561776406528,6895081495271469056,2022-02-12 02:53:00,970593530,0,English,I have a great idea to make these cars run longer and charge while moving. Wish I new Elon,tesla-motors
6895204475599220736,6895081495271469056,2022-02-04 03:20:53,255015299,2,English,"Elon, excellent work

Remember that if it is always good or bad, there will be someone who speaks badl",tesla-motors
6896903694491676672,6895081495271469056,2022-02-08 19:52:59,257313322,0,English,"I’ve been seriously contemplating buying a Tesla, but after reading the comments, I don’t think I will.",tesla-motors
6902799918461779969,6895081495271469056,2022-02-25 02:22:28,946757437,1,English,So sad. Treating the car like a toy.😩,tesla-motors
6895092600286576641,6895081495271469056,2022-02-03 19:56:20,950285537,1,English,Amazing technology. Can’t wait to get my hands on one.,tesla-motors
6897059986048901120,6895081495271469056,2022-02-09 06:14:01,968987457,0,French,"Ça sert a rien mais c'est génial. 
Je ne me lasse pas quand on me demande de le mettre en route.",tesla-motors
6904371050541322240,6895081495271469056,2022-03-01 10:25:35,629135682,0,English,"Wow a megaphone feature in a consumer car, unprecedented",tesla-motors
6899153759260545024,6895081495271469056,2022-02-15 00:53:56,65986898,0,Other,Spencer Grier 🤩,tesla-motors
6896813863531339776,6895081495271469056,2022-02-08 13:56:01,59471601,0,English,Is this how nerds make their cars wink to their crushes’ car? Disgraceful to be bragging about this update.,tesla-motors
6900457495198781441,6895081495271469056,2022-02-18 15:14:31,689373445,1,English,So there is a UI designer but no UX engineer? ugh,tesla-motors
6895124761597607936,6895081495271469056,2022-02-03 22:04:08,414601,8,English,"Great light show. But V11 UX is simply awful to use when you know...you're driving and need to access key functions like lights, wipers or making or receiving a phone call!",tesla-motors
6901675318608744448,6895081495271469056,2022-02-21 23:53:42,329491263,0,Other,Love it!,tesla-motors
6902466325395169280,6895081495271469056,2022-02-24 04:16:53,194106794,0,English,"I have suggestions for Tesla Semi Trucks. Any chance of being a consultant? 

Tesla Can I join a video chat with some of the teams on the Semi Trucks...especially with regards to future sales. 

Zach Kirkhorn",tesla-motors
6897059473597243392,6895081495271469056,2022-02-09 06:11:59,968987457,0,French,"Changement radical. 
Plus de raccourcis sur l'écran et ça c'est dommage. ",tesla-motors
6896845794205323264,6895081495271469056,2022-02-08 16:02:54,22736074,0,Other,https://www.americanthinker.com/articles/2022/02/the_inconvenient_truth_about_electric_vehicles.html,tesla-motors
6901606495080067072,6895081495271469056,2022-02-21 19:20:14,23028618,0,English,Please bring Disney+ and the other in Italy also…,tesla-motors
6895093676876673024,6895081495271469056,2022-02-03 20:00:37,287205917,6,English,"I've been an enthousiast about Tesla/Elon Musk since the 1st Model S, but honestly, farting cars and doing useless light shows is totally pointless... What about ghost braking ?",tesla-motors
6895151065621487616,6895081495271469056,2022-02-03 23:48:39,89671092,3,English,You had people working evenings and weekends on light show but the V11 UI is actually less safe to use while driving than before? Huge step in the wrong direction. :(,tesla-motors
6895331814676725760,6895081495271469056,2022-02-04 11:46:53,163017083,4,English,Did you do any user testing? Clearly not. Hiding features users rely on focusing on stupid interaction design that no one cares about. Shame we can't roll back to V10.,tesla-motors
6895606393311764480,6895081495271469056,2022-02-05 05:57:58,45782291,0,Other,Awesome,tesla-motors
6929671374273724416,6895081495271469056,2022-05-10 06:00:02,352361639,0,English,2022.12.3.2 Tesla Release still not fixed,tesla-motors
6895141728656191488,6895081495271469056,2022-02-03 23:11:33,7890826,7,English,"i really dont give a shit about the gimmicks. When designing the UX, just make sure that the buttons I need are where I need them when I need them. Thank you.",tesla-motors
6895414988752744449,6895081495271469056,2022-02-04 17:17:23,561403353,0,English,"It's look like we've returned to Vista. It lights, it twinkles but that's so not intuitive!",tesla-motors
6895341893866045440,6895081495271469056,2022-02-04 12:26:56,118768212,2,English,The v11 UI is a step back with important features put behind menus. Please give the v10 UI back.,tesla-motors
6928561943607742464,6895081495271469056,2022-05-07 04:31:33,119044631,0,English,"No Comment, just feels like cool or dope were taken.  This is a mentorship recruiter seminar with greatest and best in class next their names because when the innovation meets for all mankind the good deeds to save the sustainability of the place for our children is full speed on all spectrometer configurations delivering.",tesla-motors
6895246245359710208,6895081495271469056,2022-02-04 06:06:52,960937249,2,English,"Dream company to work at. I love how Elon has changed the idea of electric cars to something that's fast, attractive and not boring at all. 👌👌👌

Love from #Pakistan",tesla-motors
6908414157457403905,6895081495271469056,2022-03-12 14:11:27,352361639,1,English,Roll it back! v11 is not safe.,tesla-motors
6935849986299490304,6895081495271469056,2022-05-27 07:11:38,352361639,0,English,2022.16.0.2 Tesla Release Notes did you give up on fixing the ui?,tesla-motors
6899268375005028354,6895081495271469056,2022-02-15 08:29:22,829460356,0,English,So beautiful.,tesla-motors
6912093336296124416,6895081495271469056,2022-03-22 17:51:11,12647260,0,English,"Few month into V11 I still miss the V10 easy to use swipable cards for tire pressure, odometer and energy consumption readings. Now that this information is hidden in sub menus it makes it impossible to get it safely while driving.
The configurable shortcut bar is great though.",tesla-motors
6896943737981722624,6895081495271469056,2022-02-08 22:32:06,4138145,0,English,"Will V11 be available for older models? Say, 2016 Tesla S",tesla-motors
