urn,ts,company,numLikes,numComments,text
6901571216461955072,2022-02-21 17:00:02,steelcase,47,0,"Join us this Thursday, February 24 as Kim Dabbs, Steelcase VP of Social Innovation, partners with global leaders and experts for a live conversation about how the workplace can evolve to be more inclusive for all."
6900513044758441984,2022-02-18 18:55:15,steelcase,49,2,We're proud to have been recognized in the top 8% as a Supplier Engagement Leader by CDP for our work engaging with our suppliers to tackle climate change. https://lnkd.in/e-cGT3m7 #CDPSupplyChain
6900083951659294720,2022-02-17 14:30:11,steelcase,61,0,Our upcoming webinar invites experts in HR and strategy from SHRM and Steelcase to share ideas for how to meet people and organization’s needs now. Register now. https://bit.ly/3LF10FS
6899831278544179200,2022-02-16 21:46:09,steelcase,57,0,"The one certainty surrounding the future of the pandemic is that nothing is certain. That said, it’s never too early to work on creating a safer work environment. Read more, via Work Design Magazine. https://bit.ly/3gRD3wN"
6940271383302062080,2022-06-08 12:00:41,kiewit,1536,46,"ENR has published its Top 400 Contractors list and Kiewit landed the #3 spot. Congrats to all of our employees, whose hard work and commitment is the key to our success."
6989194422248775680,2022-10-21 12:03:23,kiewit,355,4,"At the time of completion in 1956, the Garrison Dam was the world’s largest rolled-fill earth embankment dam. Kiewit crews moved more than 75 million cubic yards of dirt throughout the project’s duration. 

Learn more about our support of today’s water market: http://ow.ly/wo8h50Lh51t 
"
6988952687392284672,2022-10-20 20:02:49,kiewit,231,5,"Kiewit employees in British Columbia are proud to support Mission Possible, an organization working with people facing barriers to employment to provide supportive, transitional work experience and community. Thanks to everyone who helped support our fundraising efforts for this important cause, resulting in a $100,000 donation."
6988560275725574144,2022-10-19 18:03:30,kiewit,214,5,"Workforce and subcontractor/supplier diversity is a priority for Kiewit and our clients. 

On Portland, Oregon’s Columbia Boulevard Wastewater Treatment Plant Expansion project, the City of Portland chose a Construction Manager / General Contractor (CMGC) contract model, partly because of the opportunities it provided for increasing diversity on the project team. 

As CM/GC on this project, Kiewit continues to exceed the apprenticeship, minority and female workforce goals established by the City of Portland’s Community Benefits Agreement (CBA).

“On the team we have people from all walks of life and that has brought a lot of good perspective and good ideas forward on the project,” said Construction Manager Eric Johanson. “We’ve rolled out many trainings on respect, inclusion, equity and building a harassment-free culture, which has helped make this project a positive place to work. When people feel heard and included, they want to come to work and perform at their best and that’s been critical to our success.”

The Oregon Daily Journal of Commerce recognized the Kiewit team as a Building Diversity 2022 Honoree for its efforts and achievements: http://ow.ly/ysuk50LftVp.

Read more on this project: http://ow.ly/ErJ050LftWF. 

#ConstructionInclusionWeek"
6988500289943207938,2022-10-19 14:05:09,kiewit,214,7,"The Gene Leahy Mall – part of the massive revitalization of the Omaha Riverfront – now has a fresh, new look.

Some of its new amenities include play areas for children, two event pavilions, a dog park, water features and a sculpture garden.

Scattered throughout the 18-acre park are 30,000 plants and trees and 400,000 linear feet of electrical wiring. 

Construction was completed over the summer, and the space is now open for visitors!"
6988227815015931904,2022-10-18 20:02:26,kiewit,224,0,"Building a diverse talent pipeline requires intention, investment and a focus on inclusion. Our Future Women in Kiewit Summit / Women’s Construction & Engineering Leadership Seminar, partnership with the Thurgood Marshall College Fund, and Women in Kiewit and Legacy Minority Scholarship programs are examples of Kiewit’s commitment to ensuring a focus on diversity, equity and inclusion in our talent recruitment efforts. 

The Future Women in Kiewit Summit / Women’s Construction & Engineering Leadership Seminar was first held in 2010. Since then, nearly 900 U.S. and Canadian collegiate women majoring in construction and engineering have attended the event to network with Kiewit employees and gather personal perspectives about construction and engineering industry careers. The 2022 summit is next month and will feature a diverse group of Kiewit leaders. 

Our partnership with the Thurgood Marshall College Fund (TMCF) was established in 2022. In February, 20 Historically Black College & University (HBCU) students attended a two-day immersion event at Kiewit University in Omaha, Nebraska. During the event, students engaged with Kiewit employees from across the organization, who shared insights about their career journeys at Kiewit. Eight attendees interned with us this past summer and are receiving scholarship support for the 2022-2023 school year.

Our Women in Kiewit and Legacy Minority Scholarships, launched in 2018 and 2019, respectively, have supported the collegiate careers of 33 students. Recipients, who are dependents of Kiewit employees and majoring in construction or engineering fields, receive $5,000 per semester for four years, as well as internship opportunities with Kiewit.

#ConstructionInclusionWeek"
6988168102475677696,2022-10-18 16:05:09,kiewit,781,24,"TIC - The Industrial Company, a subsidiary of Kiewit Corporation, is the engineering, procurement and construction contractor for the Seminole Combined Cycle Facility – one of the largest not-for-profit generation and transmission cooperatives in the U.S. 

Some of the crew say it’s the best job they’ve been on, and not because of the nice weather or local attractions.

Read more on how workers came together to build first-time relationships with the project owner, and several materials vendors, all while creating a cohesive culture among the team: http://ow.ly/tUNQ50La9wO 
"
6987834780948062208,2022-10-17 18:00:39,kiewit,108,2,"There is strength in diversity and power in inclusion. An inclusive workforce with diverse backgrounds, perspectives, and experiences, enables Kiewit and our industry to provide better solutions to our employees, clients and communities.

During Construction Inclusion Week, we celebrate our people for who they are as individuals and what they accomplish together. 

We acknowledge that diversity, equity and inclusion is an ongoing effort that takes commitment from all of us, individually and collectively, and continue to advance our diversity, equity, and inclusion efforts with commitment and intention.

#ConstructionInclusionWeek"
6986657764525694976,2022-10-14 12:03:36,kiewit,918,15,"The Long Ridge Energy Terminal, one of the first power plants in the United States created to generate power with hydrogen fuel, has been named the “2022 Top Gas Plant” by POWER Magazine. 

In March, we successfully completed the first test to combust a blend of hydrogen and natural gas at the 485-MW facility. The transition to 100% hydrogen will be accomplished over the next decade.

Kiewit is proud to be the EPC contractor for this project, and we thank our client, partners and everyone involved for making it a success!

Read more about the project: http://ow.ly/WzYq50L9EET"
6986415380948803585,2022-10-13 20:00:28,kiewit,304,2,"“My favorite part about being an engineer is seeing what I design built in real life.”

From the office to a job site, the women of Kiewit make an impact that can be seen across North America. Our Women in Kiewit initiative helps continue to strengthen our efforts to attract, develop and retain women who have a passion for our industry. 

Come hear from our team at the Society of Women Engineers conference on October 20-22 in Houston, Texas. Visit our booth to learn more about the opportunities we have available and how you too can help make an impact. #WE22"
6985962521090277376,2022-10-12 14:00:57,kiewit,668,15,"Kiewit earned the #1 spot on ENR’s Top 400 Contractors Sourcebook for Transportation and Mass Transit and Rail. We also received the following rankings for our work on: 

No. 3 – Bridges
No. 3 – Marine and Port Facilities
No. 5 – Highways

Learn more about our capabilities in transportation: http://ow.ly/x5we50KX7Mt"
6985631153089101826,2022-10-11 16:04:13,kiewit,289,7,"“I have had the privilege of being surrounded by a team that always puts safety first and isn’t afraid of the challenges to come. I’ve never been on a project with as many unique challenges as Buntzen, so I can truly appreciate the experience that they have provided me with here. Thank you to my team for continually teaching me and preparing me for my future career.”

📸 Taylor L.
🎓 British Columbia Institute of Technology
📍 Coquitlam-Buntzen Tunnel Gates Project

More from some of our 2022 interns: http://ow.ly/NTfo50L6lQ6 

Apply for our open internships: http://ow.ly/P6sr50L6lQ7"
6985328102654562304,2022-10-10 20:00:00,kiewit,718,18,"At Kiewit, we want to make sure our employees know their well-being is important to so many. 

Our Employee Assistance Program (EAP) provides 24/7 access to mental health services for employees, their families and others who work on Kiewit projects in the U.S.

Physical and mental health go hand-in-hand, especially in our industry. That’s why we begin each shift with our stretch and flex exercises to prepare our team for their daily job duties. 

A crew of Kiewit volunteers took this job site practice to Rwanda, where they volunteered with Bridges to Prosperity and began their work days with group exercises. #WorldMentalHealthAwarenessDay"
6984150333442711552,2022-10-07 13:59:58,kiewit,631,13,"When you reach a project milestone and can’t help but celebrate. 

👷 Alexandre Nivnea, Kiewit intern"
6983789503077384192,2022-10-06 14:06:10,kiewit,204,6,"Some of the employees in our technology group recently spent a day away from their desks and got to work framing a house in Omaha for Habitat for Humanity. 

We appreciate our people not only for their work in the office but out in our communities!"
6983426043160182784,2022-10-05 14:01:54,kiewit,154,0,"“For Kiewit, clean energy is not a niche market—it’s a significant part of our business and a big part of the future of power and energy development and delivery.”

With an increase in renewable work and our involvement in large-scale projects like the Gemini solar array in Nevada – we’re expecting to see more revenue this year in renewable power than in fossil fuels. 

Read more: http://ow.ly/QAhC50L1YWi "
6981341878755475456,2022-09-29 20:00:10,kiewit,395,4,"Our team is coming to a university near you! 

College recruitment continues in October at schools across the county. Come learn about our business and the available opportunities we have in construction and engineering. 

🏫 Come see us on these campuses
Colorado State University 
Texas A&M University-Corpus Christi 
University of Nebraska at Omaha 
University at Buffalo 
Texas A&M University 
Washington State University 
California State University, Fresno 
Clemson University 
Minnesota State University, Mankato 
Purdue University 
University of Arizona 
California State University, Fullerton 
University of Idaho 
University of Nebraska-Lincoln 
University of Nevada-Las Vegas 
Auburn University 
The University of British Columbia 
The University of Kansas 
University of Notre Dame 
University of Pittsburgh 
Oregon State University"
6980890051698180096,2022-09-28 14:04:46,kiewit,456,5,"In the power market, our diverse expertise includes renewable, hydrogen, fossil-fuel energy generation, energy storage of all types, carbon capture technologies, transmission and distribution, and nuclear.

Learn more about our work to deliver safe, reliable, affordable and sustainable facilities of all sizes and complexities: http://ow.ly/uVOX50KUG3H 
"
6980556773443219456,2022-09-27 16:00:27,kiewit,1430,31,"It’s an honor to be recognized with nine #1 rankings in the ENR Top 400 Contractors Sourcebook.

Petroleum
Offshore & Underwater Facilities
Fossil Fuel
Hydroplants
Transportation
Mass Transit & Rail
Water Treatment and Desalination Plants
Water Supply
Mining"
6980165225161375744,2022-09-26 14:04:34,kiewit,1058,23,"In 1948, Kiewit mandated that craft workers wear hard hats. In 1951, full-time safety managers were assigned to all major projects, marking the start of our safety program.

Learn more about Kiewit: http://ow.ly/hZMS50H7eSz."
6979076980667260928,2022-09-23 14:00:17,kiewit,292,3,"Work is underway at the Connecticut State Pier Infrastructure Improvements Project. As the construction manager, our team is redeveloping the State Pier to address future cargo needs. 

We talked to some of our employees on the job about what they do and why they enjoy doing it at Kiewit. 

As Kiewit Foreman William Aluzzo Jr. says, “I love what I do. At the end of the day, that’s what it’s all about.”"
6978805830125031424,2022-09-22 20:02:49,kiewit,753,8,"From combatting the supply chain issues over the last few years to delivering impressive projects coast to coast, read more in the latest issue of Kieways. 

Read the digital articles here: http://ow.ly/h4mk50KQxs6

Or the magazine version here: http://ow.ly/bNPA50KQxsV"
6978353257043685376,2022-09-21 14:04:28,kiewit,1157,25,"Kiewit is proud to lead the on-land construction activity for the Champlain Hudson Power Express transmission line. 
 
Once complete, the 339-mile fully-buried transmission line will provide 1,250 MW of clean and renewable energy to New York City. 
 
Read more: http://ow.ly/bGCz50KOxsi "
6978023124894179328,2022-09-20 16:12:38,kiewit,581,9,"It’s official. The Orlando International Airport’s new South Terminal C is open for travelers. 
 
The expansion added a third, half-mile-long access point to the airport and 15 additional gates. An estimated 10-12 million travelers will use it annually.
 
Congrats to the Turner-Kiewit team on this joint venture and everyone involved for creating this world-class facility! #MCOTerminalC"
6976541464042369024,2022-09-16 14:05:02,kiewit,78,0,"To mitigate construction impacts and to assist with wildlife rescue near the Pattullo Gas Line Replacement project, our team helped establish a new Public Admissions and Support Centre for Wildlife Rescue Association of BC in Burnaby.

With the support of FortisBC, the temporary centre allows the Wildlife Rescue to continue its operations - serving the public and caring for animals while critical construction is underway nearby. 

Read more: http://ow.ly/JjeP50KFOfL"
6976179251683213312,2022-09-15 14:05:44,kiewit,229,5,"Our top priority in every project remains the same – safety first. But when working in highly-traveled areas, keeping our workers protected from commuters can be difficult. 

More on how our day and night teams worked together and coordinated efforts to keep everyone safe on the San Mateo 101 Managed Lanes project. http://ow.ly/qbuB50K5QyT"
6975890969170759680,2022-09-14 19:00:12,kiewit,1374,36,"""If you're looking for a challenge and to grow and build big projects, then Kiewit's a good company to grow with.""

We're kicking off our college recruitment season. If you're interested in a career in the engineering and construction industry, come learn about the opportunities we have available.

📍Find us on campus this month
University of Nebraska-Lincoln
The University of Kansas
Kansas State University
Iowa State University
University of Houston
Texas A&M University
Missouri University of Science and Technology
Colorado State University 
Purdue University
University of Missouri-Columbia 

We hope to see you there!"
6975820555543322624,2022-09-14 14:20:24,kiewit,399,13,"We love a good time-lapse video.

This one shows the Kiewit-Dufferin team completely demoing and replacing Ottawa’s Booth Street Bridge back in August, and some of the prep work that paved the way for the successful 76-hour rapid bridge replacement operation.

Proud of this team and everyone involved!"
6975544348016795648,2022-09-13 20:02:51,kiewit,365,5,"It’s always a proud moment when our colleagues share their expertise on a global stage. 

Last week at Gastech 2022 in Milan, Kiewit’s Nathan Gloag and ‪Dipanjan Bhattacharya led a discussion on solving LNG technology challenges. Carsten Bernstiel joined the Gastech industry panel to discuss global supply chain challenges and opportunities. And Nick Robinson joined Chevron’s Scott McLemore to discuss the Kern River Carbon Capture Project.

If you missed the event and want to learn more about our oil and gas capabilities, visit http://ow.ly/cvnc50KIne6"
6975181894841757696,2022-09-12 20:02:36,kiewit,1278,18,"On the anniversary of his birthday (Sept. 12, 1900), we remember the late Peter Kiewit and his legacy.

""The progress of our company in the past has been made possible by our ability to adapt ourselves to new and ever-changing conditions. The progress of our organization in the future and of every individual in it, will be assured if we are able to continue to meet the present challenges successfully.""
"
6973672429139226624,2022-09-08 16:04:31,kiewit,258,2,"Meet the ten recipients of this year’s Women in Kiewit and Legacy Minority scholarships to help with their pursuit of a construction or engineering degree. We look forward to all their accomplishments!  

Learn more about the scholarship: http://ow.ly/2U5r50KybBm"
6973300485621506048,2022-09-07 15:26:33,kiewit,1065,28,"Kiewit has been selected by Piedmont Lithium Inc. to perform Front-End Engineering Design on the Tennessee Lithium project.
 
According to Piedmont Lithium, it will be the largest lithium hydroxide processing facility in the country – a critical component in the manufacturing of EV batteries for electric vehicles.

Read more about the project: http://ow.ly/87Xc50KC8W4"
6972917395426332672,2022-09-06 14:04:17,kiewit,721,4,"A revitalization project in Omaha is upgrading some of its historical sites. At The Riverfront, three parks will draw visitors to enjoy many of its new amenities. What this project means for the Omaha community: http://ow.ly/CQQ650K5Pz0"
6972555285869604864,2022-09-05 14:05:23,kiewit,1518,12,"To all the hard-working Kiewit people, thank you. We celebrate you and your contributions to our company, industry and communities! Happy Labor Day."
6971527872842735616,2022-09-02 18:02:49,kiewit,567,11,"In the Engineering News-Record Top 500 Design Sourcebook rankings, Kiewit earned the #4 spot in Petroleum.  

Other rankings include:
Refineries & Petrochemical Plants: #3
Pipelines: #16"
6971195536997568512,2022-09-01 20:02:14,kiewit,1195,19,"Yesterday, crews placed the final beam on Kiewit Hall – part of the University of Nebraska-Lincoln's largest academic facilities project in the state and school history.

Once complete, the facility will serve as an academic hub for engineering and construction management programs. It’s part of a multi-phased expansion of the university’s College of Engineering facilities. 

Kiewit Corp. is proud to be among many contributors to this privately-funded project."
6971105544879181824,2022-09-01 14:04:38,kiewit,235,14,"Important information to potential job candidates. 
 
Individuals unaffiliated with Kiewit are sending out fake employment offers in an attempt to fraud job candidates. Please understand that Kiewit does not solicit candidates for employment via email – nor do we require fees or payment during any part of the recruitment or hiring process. 
 
If someone solicits information or money from you as part of the “recruitment process” or as an employment offer, you should assume that the communication is not from Kiewit and is not sanctioned or approved by our Company. All emails sent on behalf of Kiewit will come from email addresses ending in @kiewit.com.
 
More information is available here: http://ow.ly/3Lsf50KxaTi"
6970817872566648833,2022-08-31 19:01:32,kiewit,54,1,"Every year, Kiewit Corporation and its subsidiaries work with thousands of suppliers. Many of them are small and diverse businesses, including JLM Strategic Talent Partners, owned by LaShondra and Jayson Mercurius. 

“My husband Jayson and I started JLM by building an office desk using only a “L” wrench and we turned our dining room into a staffing office back in 2011. We uncovered a huge need for professional talent in the construction and infrastructure industries, so we decided to go all in and dedicate all our resources to the construction and infrastructure industries. We saw an avenue to make a big difference and solve a huge problem of talent shortages and lack of access to quality professional talent in our industry, as well as build a database and community of specialized talent pools for our industry.""

""Our hope and goal for JLM has always remained the same and that is to be the “Go To” staffing and recruiting experts for our industry with the largest database and community of industry professional talent in the nation. We want to be the firm that our clients trust and rely on when projects get tough, and they need a true partner to help them get to finish line on time and on budget.”

Learn more about JLM: https://jlmtalent.com/.  

#BlackBusinessMonth"
6970743050352410624,2022-08-31 14:04:13,kiewit,45,0,"As we continue our efforts to build meaningful relationships with small and diverse businesses in our communities to enhance our projects, we get to know leaders doing great work to engage and mentor these business owners. 

Sharon Douglas is the owner of POTERE CONSTRUCTION LLC, which provides industrial, municipal, commercial, private, and heavy highway construction services. A community leader with over 27 years of industry experience, Douglas is well-known for her work to build and support other small and diverse businesses in the Fort Worth, Texas, contracting community. She chairs the Fort Worth Metropolitan Black Chamber of Commerce  and hosts an online educational series to assist small and diverse construction businesses called “Things You Need to Know.”

“I decided to start this show because I was getting calls from other small contractors having issues with contracts, certified payroll and other issues,” Douglas said. “They were looking for a mentor. This show helps me to reach as many small contractors as possible, support them with answers that I didn't have as I got started, talk about building relationships, know your business, safety and what this means for your business, setting up the backroom to boots on the ground, training, and more.”

You can find the series here: http://ow.ly/3bNJ50Kw61J. 
And learn more about Potere Construction: http://ow.ly/ogLf50KwFRW.

#BlackBusinessMonth"
6970470821802758144,2022-08-30 20:02:29,kiewit,659,7,"A remote location, weather limitations and permitting requirements were just a few of the obstacles our workers faced at the Kake Access Road project on Kupreanof Island, Alaska. Read more about the impressive work in remote Alaska that earned our team numerous industry awards. http://ow.ly/MpRF50K4T5S"
6970020932685860866,2022-08-29 14:14:47,kiewit,46,0,"Despite the rain, the future is bright for these scholars. We’re excited to see what they accomplish!"
6968992284172320768,2022-08-26 18:07:18,kiewit,309,7,"It’s National Dog Day! Meet some of the furry friends of our industrial team. Among the projects these puppies’ parents support at Kiewit … pet food! 

Learn more about our food and beverage market here: http://ow.ly/O7UG50KtrcM.

#NationalDogDay #PetFood #Industrial #Engineering #Construction"
6968948358828756992,2022-08-26 15:12:45,kiewit,174,6,"Kiewit is No. 20 in Transportation for the Engineering News-Record Top 500 Design Firm Sourcebook rankings. 

Additional rankings:
Mass Transit & Rail: #10
Marine & Port Facilities: #14"
6968658796122439681,2022-08-25 20:02:08,kiewit,784,29,"We are excited to partner with Hydrostor to advance engineering for the 500MW Willow Rock Energy Storage Center – the largest stand-alone energy storage project in California. Once complete, Willow Rock will be capable of providing reliable power for up to 400,000 homes over eight hours and serve as a reliable energy source for decades.

Read more about this milestone: http://ow.ly/Eqfm50KspAS"
6968206449713836032,2022-08-24 14:04:40,kiewit,1873,41,"The oldest photo in the Kiewit company archive. From 1879, shown here is the Kiewit family brickyard in Omaha, Nebraska, at 19th and Pierce streets."
6967934206698016768,2022-08-23 20:02:52,kiewit,402,5,"The Santa Anita Dam Spillway Modification Project is the Association of State Dam Safety Officials (ASDSO) National Rehabilitation Project of the Year. 

Major components of the project included a new spillway, replacing flood control and backup valves, construction of a new helipad for emergencies and improvement to the dam’s control systems. Despite all obstacles, including a major rockslide, the team finished the project on time. 

Congratulations to everyone involved in the project’s success!"
6967481560530903040,2022-08-22 14:04:13,kiewit,1047,13,"This summer, more than 850 interns from 206 universities across North America joined the Kiewit family. Whether they worked on a job site or in an office, we want to thank them for all their contributions, hard work and dedication and wish them good luck as they head back to school."
6966461584822976512,2022-08-19 18:31:12,kiewit,26,0,"The projects we build matter. 
 
The anticipated positive impacts of the Yellowbud Solar Farm are substantial - economically and environmentally, and Kiewit is proud to be a part of this project."
6966394431973339136,2022-08-19 14:04:21,kiewit,1303,38,"Teamwork and collaboration. That’s what made it possible to completely demo and replace Ottawa’s Booth Street Bridge in just 76 hours last weekend.

Highway 417, or Queensway, is a major thoroughfare in the city. A 5-kilometre section was originally scheduled to be closed for 82 hours to allow crews to replace the bridge using the rapid-bridge replacement approach.

During that time, crews needed to demolish the bridge, move the new bridges – which were prefabricated offsite over the course of a year prior – into place, and pave and paint traffic lines. 

Working around the clock through the weekend, the stretch was reopened on August 14, six hours ahead of schedule and before Monday’s morning commute.

Congratulations to the Kiewit-Dufferin team, as well as our client and business partners. And a big thank you from the entire team to commuters in the City of Ottawa for their patience and support! 
"
6966121559686053889,2022-08-18 20:00:04,kiewit,738,10,Kiewit took the #1 spot on ENR’s Top 400 Contractors list for domestic heavy. Congrats to our team on this well-deserved recognition.
6965307216732061696,2022-08-16 14:04:09,kiewit,129,0,"“I've worked on a lot of different projects and a highway project like this one really sets the tone for coordination efforts. I think work like this will prepare workers for any type of work that they might encounter in the future.”

Read about how Kiewit is tackling 22 miles of highway in the Bay Area to help get drivers out of a jam. http://ow.ly/mJug50K4FMF"
6963856745135837185,2022-08-12 14:00:30,kiewit,1397,18,Kiewit is #1 on ENR’s Top 400 Contractors list for transportation.
6963525478737477632,2022-08-11 16:04:10,kiewit,475,11,What do some of our civil engineers do for fun in Colorado? They hike Grays and Torreys peaks.
6962770579225546752,2022-08-09 14:04:28,kiewit,467,1,"“I hope kids go back to their schools and get inspired about what’s possible for them — becoming an engineer, a mathematician, an accountant or a chemist. I hope the Luminarium opens up their minds to more great career opportunities.”

Opening to the public next spring, Kiewit Luminarium will shine a light on STEM career opportunities. Read about the vision for the facility: http://ow.ly/yZor50K4Ebq"
6962507901882032128,2022-08-08 20:40:40,kiewit,209,1,"See where Kiewit placed in the Engineering News-Record Top 500 Design Firm Sourcebook rankings in Power.

Overall: No. 7
Fossil Fuel: No. 1
Hydroplants: No. 5
Solar Power: No. 7
Transmission & Distribution: No. 24"
6961380941311197184,2022-08-05 18:02:32,kiewit,304,10,"Congratulations to Sam Chai, President of Kiewit Development Company, for being named Board President of AIAI - The Association for the Improvement of American Infrastructure.

Sam brings decades of valuable industry knowledge and expertise to the association, and we look forward to his important work in this new role."
6961048626928246784,2022-08-04 20:02:02,kiewit,1250,45,"In 1993, Kiewit begins work on a $1.2 billion contract to complete the Hibernia Gravity Base structure in St. John’s, Newfoundland. Our work in Canada dates back to 1941.

Learn more about the services we provide in oil, gas and chemical: http://ow.ly/Oo4I50KbH2Q"
6961011809017376769,2022-08-04 17:35:44,kiewit,52,0,"It's great to see hard work pay off.

Thanks for sharing, Mitsubishi Power Americas, and to everyone who helped deliver J-Power USA's 1,200 MW Jackson Generation plant."
6960232963267584001,2022-08-02 14:00:53,kiewit,799,22,Our team recently earned the No. 1 spot on the Engineering News-Record Top 400 Contractors list for petroleum.
6959871412496982016,2022-08-01 14:04:12,kiewit,739,14,"A true game-changer for the island communities in southeastern Alaska. 

Increased transportation access across the island of Kupreanof provides residents with travel to recreational and subsistence activities and emergency evacuation purposes. Take a closer look at the community impact of the Kake Access Road project. http://ow.ly/HYIL50K4B8r
"
6958862992922857472,2022-07-29 19:17:06,kiewit,24,3,"The new Gregory Municipal Complex is officially open. The 10,000-square-foot complex replaces previous city offices that were more than 40 years old, and a fire hall that was significantly damaged by Hurricane Harvey and later torn down.

Gulf Coast Growth Ventures provided the funding to make the project possible, and Chiyoda Kiewit Joint Venture (CKJV) provided the engineering and construction management services.

Kiewit Energy Group Executive Vice President Paul Geldmeier joined counterparts from Chiyoda and GCGV to help the city of Gregory and its residents commemorate the special occasion."
6958784393859530752,2022-07-29 14:04:47,kiewit,560,4,"Food and beverage, mineral processing and pulp and paper are a few of the many industrial sectors we support. Our team of experienced engineers and construction professionals provides each one of our clients with innovative solutions to ensure a project’s success.  

http://ow.ly/XAji50IK34R"
6958530323227848705,2022-07-28 21:15:12,kiewit,251,22,"Every year we’re proud to welcome some of the most talented early-career professionals in the industry to Kiewit as interns.

In the comments below, shout out a Kiewit intern who’s going above and beyond this summer.

This year’s interns join a long legacy of Kiewit employees who started their careers as interns – including executive leaders. Maybe you’re one of them!

On this #NationalInternDay, thanks to all of our interns – past and present – for helping pave the way for the future of our company and our industry."
6958059503212802048,2022-07-27 14:04:20,kiewit,345,8,"“It is our job to give our crews the best tools to start their workday with the right mindset to achieve our goal of Nobody Gets Hurt. The Start Card is a tool to help us achieve that.”

After 10 months of research and development, we introduced the Operations Start Card—  a replacement for all previous job hazard analysis tools across the organization. How this tool improves the safety of our operations: http://ow.ly/jjLY50K5oV8"
6957424357241479169,2022-07-25 20:00:29,kiewit,705,8,"Our people drive our success. Because of their hard work, Kiewit took the #2 spot on ENR’s Top 400 Contractors list for power."
6956307512937648128,2022-07-22 18:02:33,kiewit,420,1,"With 280,000 vehicles traveling the stretch of highway between San Francisco and San Jose daily, updating its highway infrastructure is a challenge. For the safety of our crews and drivers, and due to lighter traffic, 95% of the work has been completed in the dark. How building during the day sets up the night crew for success: http://ow.ly/Kspe50K2a2g"
6955884240999788544,2022-07-21 14:00:37,kiewit,697,13,"Over the last decade, Kiewit has successfully delivered more than 1,000 oil, gas and chemical projects across the world. 

Learn about some of our recent projects: http://ow.ly/2CI750IK2yc"
6955160310936731648,2022-07-19 14:03:58,kiewit,480,10,"The Indeck Niles Energy Center has entered service in Michigan. Congratulations to everyone involved in the successful delivery of this 1,100 MW facility. 

Kiewit Power Constructors Co. served as the engineering, procurement, construction (EPC) contractor for the energy center which is operated Indeck Energy Services and features  two GE 7HA.02 gas turbines, powering two GE-supplied H65 generators.

“The Niles Energy Center will have a positive, lasting impact on the community by reducing carbon emissions and providing reliable power,” said Chris Turnbull, president of Kiewit Power Constructors Co. “We are proud to have served as the EPC contractor and to have worked in close partnership with Indeck and GE in delivering this state-of-the-art facility.”

http://ow.ly/zG5650JU0uq
"
6953725506701733888,2022-07-15 15:02:34,kiewit,408,2,"Here's a look at some of the projects featured in our most recent issue of Kieways.

Read the digital articles here: http://ow.ly/cmHj50JU1jn.

Or the magazine version here: http://ow.ly/z4H050JU1jp."
6952986033529532416,2022-07-13 14:04:10,kiewit,725,15,"Last month, Kiewit partnered with Bridges to Prosperity to build two suspension bridges in Rwanda. Over the course of two weeks, 20 Kiewit volunteers teamed up to build a 118m suspension bridge in Mukaka and an 88m suspension bridge in Gisiza. Now, nearly 10,000 locals across both villages have access to reliable transportation, providing access to resources like healthcare, food & water and economic advancement."
6952623711875203075,2022-07-12 14:04:26,kiewit,817,9,"The mining market has been an important part of Kiewit’s history since 1943 when the company entered into its first mining operation. Today, our work in this industry helps provide materials for many of the items you use every day – including your cell phone, electric-powered cars and kitchen appliances. 

Learn about our 80 years of experience in mining: http://ow.ly/jkBQ50IK1RU
"
6951174155924905986,2022-07-08 14:04:25,kiewit,311,1,"Since 1943, we’ve been on the front lines of the mining industry with contract mining operations as well as reclamation, infrastructure and processing work. 

We take pride in helping to provide access to an array of commodities that make everyday life possible – like phosphates to help fertilize and grow our food or metals like nickel, an essential component of today’s electric vehicle batteries.

#mining #ev #mineralprocessing"
6950086058097217536,2022-07-05 14:00:42,kiewit,5006,176,Impactful statement from Peter Kiewit that remains true.
6948637521060777984,2022-07-01 14:04:44,kiewit,1033,15,"Kiewit is proud to have served as the lead designer and constructor on the Washington Metropolitan Area Transit Authority (WMATA) Station Platform Rehabilitation Contract 3 project, which consisted of the demolition, rehabilitation, construction, testing, and commissioning of six rail stations.

The project was recently awarded a 2022 Design-Build Merit Award and Excellence in Process Award from the Mid-America Region of the Design-Build Institute of America (DBIA-MAR). Congrats to the Kiewit team and project partners Jacobs Engineering Group Inc., and Mass. Electric Construction Co. on a job well done."
6948275209636392960,2022-06-30 14:05:02,kiewit,1025,15,"At Kiewit, we build highways, bridges, rails and runways to connect the world.

See how Kiewit is paving the way: http://ow.ly/3Xwq50IEqgK
"
6947942812218789888,2022-06-29 16:04:12,kiewit,191,3,"At Kiewit, we celebrate diversity, equity and inclusion and the strengths that different perspectives bring to our teams and business. Together, we can provide better solutions to our workforce, clients and communities.

We are proud to introduce you to Kiewit project manager Andrew Pate."
6947927162804998144,2022-06-29 15:02:01,kiewit,235,2,"Kiewit and its subsidiary Cherne are proud to support Phillips 66 on their world class Rodeo Renewed energy transition project which will provide sustainable low carbon fuels for the West Coast. 

We congratulate the Phillips 66 organization for providing the energy sources of the future!"
